Location,Cases,Deaths,Date,Region,Year
ALBAY,10,0,13/01/2019,REGION V-BICOL REGION,2019
ALBAY,18,0,20/01/2019,REGION V-BICOL REGION,2019
ALBAY,15,0,27/01/2019,REGION V-BICOL REGION,2019
ALBAY,21,0,3/2/2019,REGION V-BICOL REGION,2019
ALBAY,12,1,10/2/2019,REGION V-BICOL REGION,2019
ALBAY,5,0,17/02/2019,REGION V-BICOL REGION,2019
ALBAY,3,0,24/02/2019,REGION V-BICOL REGION,2019
ALBAY,13,0,3/3/2019,REGION V-BICOL REGION,2019
ALBAY,8,0,10/3/2019,REGION V-BICOL REGION,2019
ALBAY,12,0,17/03/2019,REGION V-BICOL REGION,2019
ALBAY,14,1,24/03/2019,REGION V-BICOL REGION,2019
ALBAY,13,2,31/03/2019,REGION V-BICOL REGION,2019
ALBAY,14,0,7/4/2019,REGION V-BICOL REGION,2019
ALBAY,6,0,14/04/2019,REGION V-BICOL REGION,2019
ALBAY,6,1,21/04/2019,REGION V-BICOL REGION,2019
ALBAY,7,0,28/04/2019,REGION V-BICOL REGION,2019
ALBAY,4,0,5/5/2019,REGION V-BICOL REGION,2019
ALBAY,14,0,12/5/2019,REGION V-BICOL REGION,2019
ALBAY,6,1,19/05/2019,REGION V-BICOL REGION,2019
ALBAY,10,0,26/05/2019,REGION V-BICOL REGION,2019
ALBAY,13,0,2/6/2019,REGION V-BICOL REGION,2019
ALBAY,15,0,9/6/2019,REGION V-BICOL REGION,2019
ALBAY,34,2,16/06/2019,REGION V-BICOL REGION,2019
ALBAY,52,1,23/06/2019,REGION V-BICOL REGION,2019
ALBAY,52,2,30/06/2019,REGION V-BICOL REGION,2019
ALBAY,69,0,7/7/2019,REGION V-BICOL REGION,2019
ALBAY,83,1,14/07/2019,REGION V-BICOL REGION,2019
ALBAY,76,0,21/07/2019,REGION V-BICOL REGION,2019
ALBAY,72,0,28/07/2019,REGION V-BICOL REGION,2019
ALBAY,83,1,4/8/2019,REGION V-BICOL REGION,2019
ALBAY,79,0,11/8/2019,REGION V-BICOL REGION,2019
ALBAY,58,1,18/08/2019,REGION V-BICOL REGION,2019
ALBAY,63,0,25/08/2019,REGION V-BICOL REGION,2019
ALBAY,77,1,1/9/2019,REGION V-BICOL REGION,2019
ALBAY,84,3,8/9/2019,REGION V-BICOL REGION,2019
ALBAY,80,1,15/09/2019,REGION V-BICOL REGION,2019
ALBAY,73,0,22/09/2019,REGION V-BICOL REGION,2019
ALBAY,43,0,29/09/2019,REGION V-BICOL REGION,2019
ALBAY,45,1,6/10/2019,REGION V-BICOL REGION,2019
ALBAY,32,1,13/10/2019,REGION V-BICOL REGION,2019
ALBAY,25,0,20/10/2019,REGION V-BICOL REGION,2019
ALBAY,18,0,27/10/2019,REGION V-BICOL REGION,2019
ALBAY,27,1,3/11/2019,REGION V-BICOL REGION,2019
ALBAY,18,0,10/11/2019,REGION V-BICOL REGION,2019
ALBAY,32,0,17/11/2019,REGION V-BICOL REGION,2019
ALBAY,8,0,24/11/2019,REGION V-BICOL REGION,2019
ALBAY,16,0,1/12/2019,REGION V-BICOL REGION,2019
ALBAY,11,0,8/12/2019,REGION V-BICOL REGION,2019
ALBAY,18,1,15/12/2019,REGION V-BICOL REGION,2019
ALBAY,12,0,22/12/2019,REGION V-BICOL REGION,2019
ALBAY,8,0,29/12/2019,REGION V-BICOL REGION,2019
ANGELES CITY,4,0,13/01/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,7,0,20/01/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,14,0,27/01/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,10,0,3/2/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,6,0,10/2/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,17/02/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,24/02/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,3/3/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,6,0,10/3/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,17/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,24/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,31/03/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,7/4/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,14/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,21/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,0,0,28/04/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,5/5/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,3,0,12/5/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,0,0,19/05/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,26/05/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,0,0,2/6/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,9/6/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,2,0,16/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,23/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,30/06/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,7/7/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,5,0,14/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,21/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,1,0,28/07/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,10,0,4/8/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,12,0,11/8/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,35,0,18/08/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,31,0,25/08/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,42,0,1/9/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,44,0,8/9/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,84,0,15/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,72,0,22/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,81,0,29/09/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,98,0,6/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,72,0,13/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,55,0,20/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,49,0,27/10/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,12,0,3/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,19,0,10/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,27,0,17/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,13,0,24/11/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,28,0,1/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,20,0,8/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,22,0,15/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,15,0,22/12/2019,REGION III-CENTRAL LUZON,2019
ANGELES CITY,11,0,29/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,20,0,13/01/2019,REGION III-CENTRAL LUZON,2019
AURORA,40,0,20/01/2019,REGION III-CENTRAL LUZON,2019
AURORA,28,1,27/01/2019,REGION III-CENTRAL LUZON,2019
AURORA,22,1,3/2/2019,REGION III-CENTRAL LUZON,2019
AURORA,24,0,10/2/2019,REGION III-CENTRAL LUZON,2019
AURORA,25,0,17/02/2019,REGION III-CENTRAL LUZON,2019
AURORA,34,0,24/02/2019,REGION III-CENTRAL LUZON,2019
AURORA,28,0,3/3/2019,REGION III-CENTRAL LUZON,2019
AURORA,30,0,10/3/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,17/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,21,0,24/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,21,0,31/03/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,7/4/2019,REGION III-CENTRAL LUZON,2019
AURORA,8,0,14/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,21/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,10,0,28/04/2019,REGION III-CENTRAL LUZON,2019
AURORA,8,0,5/5/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,12/5/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,19/05/2019,REGION III-CENTRAL LUZON,2019
AURORA,29,0,26/05/2019,REGION III-CENTRAL LUZON,2019
AURORA,18,0,2/6/2019,REGION III-CENTRAL LUZON,2019
AURORA,31,0,9/6/2019,REGION III-CENTRAL LUZON,2019
AURORA,45,0,16/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,35,0,23/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,54,0,30/06/2019,REGION III-CENTRAL LUZON,2019
AURORA,32,1,7/7/2019,REGION III-CENTRAL LUZON,2019
AURORA,4,0,14/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,5,1,21/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,32,1,28/07/2019,REGION III-CENTRAL LUZON,2019
AURORA,122,0,4/8/2019,REGION III-CENTRAL LUZON,2019
AURORA,93,0,11/8/2019,REGION III-CENTRAL LUZON,2019
AURORA,94,0,18/08/2019,REGION III-CENTRAL LUZON,2019
AURORA,117,0,25/08/2019,REGION III-CENTRAL LUZON,2019
AURORA,90,1,1/9/2019,REGION III-CENTRAL LUZON,2019
AURORA,58,0,8/9/2019,REGION III-CENTRAL LUZON,2019
AURORA,56,99,15/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,24,0,22/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,26,3,29/09/2019,REGION III-CENTRAL LUZON,2019
AURORA,22,0,6/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,17,0,13/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,13,0,20/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,11,0,27/10/2019,REGION III-CENTRAL LUZON,2019
AURORA,5,0,3/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,4,0,10/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,17/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,5,0,24/11/2019,REGION III-CENTRAL LUZON,2019
AURORA,7,0,1/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,8/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,6,0,15/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,8,0,22/12/2019,REGION III-CENTRAL LUZON,2019
AURORA,0,0,29/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,23,0,13/01/2019,REGION III-CENTRAL LUZON,2019
BATAAN,50,0,20/01/2019,REGION III-CENTRAL LUZON,2019
BATAAN,65,0,27/01/2019,REGION III-CENTRAL LUZON,2019
BATAAN,47,0,3/2/2019,REGION III-CENTRAL LUZON,2019
BATAAN,40,0,10/2/2019,REGION III-CENTRAL LUZON,2019
BATAAN,26,0,17/02/2019,REGION III-CENTRAL LUZON,2019
BATAAN,31,0,24/02/2019,REGION III-CENTRAL LUZON,2019
BATAAN,20,0,3/3/2019,REGION III-CENTRAL LUZON,2019
BATAAN,20,0,10/3/2019,REGION III-CENTRAL LUZON,2019
BATAAN,17,0,17/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,48,0,24/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,57,0,31/03/2019,REGION III-CENTRAL LUZON,2019
BATAAN,39,0,7/4/2019,REGION III-CENTRAL LUZON,2019
BATAAN,8,0,14/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,10,0,21/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,9,0,28/04/2019,REGION III-CENTRAL LUZON,2019
BATAAN,8,0,5/5/2019,REGION III-CENTRAL LUZON,2019
BATAAN,15,0,12/5/2019,REGION III-CENTRAL LUZON,2019
BATAAN,8,0,19/05/2019,REGION III-CENTRAL LUZON,2019
BATAAN,4,0,26/05/2019,REGION III-CENTRAL LUZON,2019
BATAAN,5,0,2/6/2019,REGION III-CENTRAL LUZON,2019
BATAAN,14,0,9/6/2019,REGION III-CENTRAL LUZON,2019
BATAAN,14,0,16/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,9,1,23/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,17,0,30/06/2019,REGION III-CENTRAL LUZON,2019
BATAAN,42,1,7/7/2019,REGION III-CENTRAL LUZON,2019
BATAAN,39,0,14/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,43,0,21/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,66,0,28/07/2019,REGION III-CENTRAL LUZON,2019
BATAAN,124,1,4/8/2019,REGION III-CENTRAL LUZON,2019
BATAAN,83,0,11/8/2019,REGION III-CENTRAL LUZON,2019
BATAAN,75,0,18/08/2019,REGION III-CENTRAL LUZON,2019
BATAAN,103,0,25/08/2019,REGION III-CENTRAL LUZON,2019
BATAAN,100,0,1/9/2019,REGION III-CENTRAL LUZON,2019
BATAAN,108,0,8/9/2019,REGION III-CENTRAL LUZON,2019
BATAAN,99,0,15/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,145,0,22/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,126,0,29/09/2019,REGION III-CENTRAL LUZON,2019
BATAAN,150,0,6/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,118,1,13/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,129,0,20/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,105,0,27/10/2019,REGION III-CENTRAL LUZON,2019
BATAAN,50,0,3/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,99,0,10/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,46,0,17/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,75,0,24/11/2019,REGION III-CENTRAL LUZON,2019
BATAAN,64,0,1/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,65,0,8/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,56,0,15/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,58,0,22/12/2019,REGION III-CENTRAL LUZON,2019
BATAAN,44,1,29/12/2019,REGION III-CENTRAL LUZON,2019
BATANES,1,0,13/01/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,20/01/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,27/01/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,3/2/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,10/2/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,17/02/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,24/02/2019,Region II-CAGAYAN VALLEY,2019
BATANES,2,0,3/3/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,10/3/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,17/03/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,24/03/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,31/03/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,7/4/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,14/04/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,21/04/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,28/04/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,5/5/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,12/5/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,19/05/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,26/05/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,2/6/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,9/6/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,16/06/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,23/06/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,30/06/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,7/7/2019,Region II-CAGAYAN VALLEY,2019
BATANES,2,0,14/07/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,21/07/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,28/07/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,4/8/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,11/8/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,18/08/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,25/08/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,1/9/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,8/9/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,15/09/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,22/09/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,29/09/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,6/10/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,13/10/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,20/10/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,27/10/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,3/11/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,10/11/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,17/11/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,24/11/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,1/12/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,8/12/2019,Region II-CAGAYAN VALLEY,2019
BATANES,1,0,15/12/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,22/12/2019,Region II-CAGAYAN VALLEY,2019
BATANES,0,0,29/12/2019,Region II-CAGAYAN VALLEY,2019
BATANGAS,53,0,13/01/2019,REGION IV-A-CALABARZON,2019
BATANGAS,181,0,20/01/2019,REGION IV-A-CALABARZON,2019
BATANGAS,182,0,27/01/2019,REGION IV-A-CALABARZON,2019
BATANGAS,152,0,3/2/2019,REGION IV-A-CALABARZON,2019
BATANGAS,143,1,10/2/2019,REGION IV-A-CALABARZON,2019
BATANGAS,140,2,17/02/2019,REGION IV-A-CALABARZON,2019
BATANGAS,138,0,24/02/2019,REGION IV-A-CALABARZON,2019
BATANGAS,111,0,3/3/2019,REGION IV-A-CALABARZON,2019
BATANGAS,116,0,10/3/2019,REGION IV-A-CALABARZON,2019
BATANGAS,88,0,17/03/2019,REGION IV-A-CALABARZON,2019
BATANGAS,66,0,24/03/2019,REGION IV-A-CALABARZON,2019
BATANGAS,83,0,31/03/2019,REGION IV-A-CALABARZON,2019
BATANGAS,56,0,7/4/2019,REGION IV-A-CALABARZON,2019
BATANGAS,36,1,14/04/2019,REGION IV-A-CALABARZON,2019
BATANGAS,48,0,21/04/2019,REGION IV-A-CALABARZON,2019
BATANGAS,43,0,28/04/2019,REGION IV-A-CALABARZON,2019
BATANGAS,52,1,5/5/2019,REGION IV-A-CALABARZON,2019
BATANGAS,36,1,12/5/2019,REGION IV-A-CALABARZON,2019
BATANGAS,72,0,19/05/2019,REGION IV-A-CALABARZON,2019
BATANGAS,60,0,26/05/2019,REGION IV-A-CALABARZON,2019
BATANGAS,55,0,2/6/2019,REGION IV-A-CALABARZON,2019
BATANGAS,69,0,9/6/2019,REGION IV-A-CALABARZON,2019
BATANGAS,90,0,16/06/2019,REGION IV-A-CALABARZON,2019
BATANGAS,123,0,23/06/2019,REGION IV-A-CALABARZON,2019
BATANGAS,140,0,30/06/2019,REGION IV-A-CALABARZON,2019
BATANGAS,199,1,7/7/2019,REGION IV-A-CALABARZON,2019
BATANGAS,199,0,14/07/2019,REGION IV-A-CALABARZON,2019
BATANGAS,298,0,21/07/2019,REGION IV-A-CALABARZON,2019
BATANGAS,385,1,28/07/2019,REGION IV-A-CALABARZON,2019
BATANGAS,480,0,4/8/2019,REGION IV-A-CALABARZON,2019
BATANGAS,696,3,11/8/2019,REGION IV-A-CALABARZON,2019
BATANGAS,580,0,18/08/2019,REGION IV-A-CALABARZON,2019
BATANGAS,679,3,25/08/2019,REGION IV-A-CALABARZON,2019
BATANGAS,855,3,1/9/2019,REGION IV-A-CALABARZON,2019
BATANGAS,790,0,8/9/2019,REGION IV-A-CALABARZON,2019
BATANGAS,907,4,15/09/2019,REGION IV-A-CALABARZON,2019
BATANGAS,636,3,22/09/2019,REGION IV-A-CALABARZON,2019
BATANGAS,530,0,29/09/2019,REGION IV-A-CALABARZON,2019
BATANGAS,452,1,6/10/2019,REGION IV-A-CALABARZON,2019
BATANGAS,375,2,13/10/2019,REGION IV-A-CALABARZON,2019
BATANGAS,356,2,20/10/2019,REGION IV-A-CALABARZON,2019
BATANGAS,372,2,27/10/2019,REGION IV-A-CALABARZON,2019
BATANGAS,285,2,3/11/2019,REGION IV-A-CALABARZON,2019
BATANGAS,282,0,10/11/2019,REGION IV-A-CALABARZON,2019
BATANGAS,198,0,17/11/2019,REGION IV-A-CALABARZON,2019
BATANGAS,179,0,24/11/2019,REGION IV-A-CALABARZON,2019
BATANGAS,163,1,1/12/2019,REGION IV-A-CALABARZON,2019
BATANGAS,139,0,8/12/2019,REGION IV-A-CALABARZON,2019
BATANGAS,137,2,15/12/2019,REGION IV-A-CALABARZON,2019
BATANGAS,134,1,22/12/2019,REGION IV-A-CALABARZON,2019
BATANGAS,103,1,29/12/2019,REGION IV-A-CALABARZON,2019
BULACAN,154,0,13/01/2019,REGION III-CENTRAL LUZON,2019
BULACAN,202,1,20/01/2019,REGION III-CENTRAL LUZON,2019
BULACAN,213,0,27/01/2019,REGION III-CENTRAL LUZON,2019
BULACAN,180,0,3/2/2019,REGION III-CENTRAL LUZON,2019
BULACAN,177,0,10/2/2019,REGION III-CENTRAL LUZON,2019
BULACAN,106,0,17/02/2019,REGION III-CENTRAL LUZON,2019
BULACAN,141,2,24/02/2019,REGION III-CENTRAL LUZON,2019
BULACAN,118,0,3/3/2019,REGION III-CENTRAL LUZON,2019
BULACAN,115,0,10/3/2019,REGION III-CENTRAL LUZON,2019
BULACAN,76,1,17/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,55,0,24/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,41,0,31/03/2019,REGION III-CENTRAL LUZON,2019
BULACAN,41,0,7/4/2019,REGION III-CENTRAL LUZON,2019
BULACAN,38,0,14/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,30,0,21/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,19,0,28/04/2019,REGION III-CENTRAL LUZON,2019
BULACAN,23,0,5/5/2019,REGION III-CENTRAL LUZON,2019
BULACAN,20,0,12/5/2019,REGION III-CENTRAL LUZON,2019
BULACAN,20,0,19/05/2019,REGION III-CENTRAL LUZON,2019
BULACAN,34,0,26/05/2019,REGION III-CENTRAL LUZON,2019
BULACAN,19,0,2/6/2019,REGION III-CENTRAL LUZON,2019
BULACAN,63,0,9/6/2019,REGION III-CENTRAL LUZON,2019
BULACAN,42,0,16/06/2019,REGION III-CENTRAL LUZON,2019
BULACAN,72,0,23/06/2019,REGION III-CENTRAL LUZON,2019
BULACAN,100,0,30/06/2019,REGION III-CENTRAL LUZON,2019
BULACAN,99,1,7/7/2019,REGION III-CENTRAL LUZON,2019
BULACAN,39,0,14/07/2019,REGION III-CENTRAL LUZON,2019
BULACAN,29,0,21/07/2019,REGION III-CENTRAL LUZON,2019
BULACAN,57,1,28/07/2019,REGION III-CENTRAL LUZON,2019
BULACAN,229,0,4/8/2019,REGION III-CENTRAL LUZON,2019
BULACAN,267,0,11/8/2019,REGION III-CENTRAL LUZON,2019
BULACAN,466,1,18/08/2019,REGION III-CENTRAL LUZON,2019
BULACAN,334,1,25/08/2019,REGION III-CENTRAL LUZON,2019
BULACAN,701,1,1/9/2019,REGION III-CENTRAL LUZON,2019
BULACAN,604,0,8/9/2019,REGION III-CENTRAL LUZON,2019
BULACAN,596,2,15/09/2019,REGION III-CENTRAL LUZON,2019
BULACAN,495,2,22/09/2019,REGION III-CENTRAL LUZON,2019
BULACAN,379,1,29/09/2019,REGION III-CENTRAL LUZON,2019
BULACAN,399,0,6/10/2019,REGION III-CENTRAL LUZON,2019
BULACAN,374,0,13/10/2019,REGION III-CENTRAL LUZON,2019
BULACAN,399,0,20/10/2019,REGION III-CENTRAL LUZON,2019
BULACAN,235,0,27/10/2019,REGION III-CENTRAL LUZON,2019
BULACAN,137,0,3/11/2019,REGION III-CENTRAL LUZON,2019
BULACAN,199,0,10/11/2019,REGION III-CENTRAL LUZON,2019
BULACAN,142,0,17/11/2019,REGION III-CENTRAL LUZON,2019
BULACAN,171,0,24/11/2019,REGION III-CENTRAL LUZON,2019
BULACAN,139,0,1/12/2019,REGION III-CENTRAL LUZON,2019
BULACAN,155,1,8/12/2019,REGION III-CENTRAL LUZON,2019
BULACAN,121,1,15/12/2019,REGION III-CENTRAL LUZON,2019
BULACAN,122,0,22/12/2019,REGION III-CENTRAL LUZON,2019
BULACAN,101,1,29/12/2019,REGION III-CENTRAL LUZON,2019
CAGAYAN,164,4,13/01/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,241,2,20/01/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,287,4,27/01/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,230,1,3/2/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,263,0,10/2/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,237,1,17/02/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,164,0,24/02/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,140,0,3/3/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,121,0,10/3/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,83,0,17/03/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,63,0,24/03/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,51,0,31/03/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,51,0,7/4/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,39,1,14/04/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,23,0,21/04/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,26,0,28/04/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,40,0,5/5/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,38,0,12/5/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,45,0,19/05/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,63,0,26/05/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,94,0,2/6/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,74,0,9/6/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,77,0,16/06/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,97,0,23/06/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,123,0,30/06/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,150,0,7/7/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,127,1,14/07/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,209,1,21/07/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,186,2,28/07/2019,Region II-CAGAYAN VALLEY,2019
CAGAYAN,187,1,4/8/2019,Region II-CAGAYAN VALLEY,2019
